MFG_FIRM_FEI_NUM,LGL_NAME,LINE1_ADRS,LINE2_ADRS,CITY_NAME,PROVINCE_STATE,ISO_CNTRY_CODE,PRODUCT_CODE,REFUSAL_DATE,DISTRICT,ENTRY_NUM,RFRNC_DOC_ID,LINE_NUM,LINE_SFX_ID,FDA_SAMPLE_ANALYSIS,PRIVATE_LAB_ANALYSIS,REFUSAL_CHARGES,PRDCT_CODE_DESC_TEXT,REFUSAL_DATE_PARSED,refusal_row_id,mapped_charge_count,mapped_charge_categories,mapped_charge_codes,sps_tbt_category,country_name,period
3016496622,Starwave Enterprise,2 2 Survey No 98,,Bari,Madhya Pradesh,IN,02DAT07,30-Nov-23,DNEI,H77-0213888-1,11,1,,No,Yes,241,"RICE, BASMATI, PROCESSED (PACKAGED)",2023-11-30,4689,1,SPS,PESTICIDE-241,SPS,India,2019-2023
1000282185,Bedekar & Sons Pvt Ltd,Bedekar Sadan,,Mumbai,Maharashtra,IN,27YCP99,06-May-21,DWCI,K80-2125439-7,51,1,,No,No,"62, 83","CONDIMENTS, N.E.C.",2021-05-06,4690,2,SPS,"NEEDS FCE-62, NO PROCESS-83",SPS,India,2019-2023
3004651246,KRISHNA EXPORTS,Opp Railway Station,,Thasra,Gujarat,IN,23KGT02,22-Feb-22,DNEI,H67-1617527-7,71,1,,No,No,9,SESAME SEED (EDIBLE SEED),2022-02-22,4691,1,SPS,SALMONELLA-9,SPS,India,2019-2023
3005248947,Shree Bhagwati Flour & Foods PVT. LTD,430 Sarkhej Bavla Highway,,Changodar,Gujarat,IN,02DGT99,09-Nov-21,DNBI,J89-0138533-8,21,2,,Yes,No,"241, 482","RICE, PROCESSED (PACKAGED) N.E.C.",2021-11-09,4692,2,"SPS, TBT","NUTRIT LBL-482, PESTICIDE-241",SPS+TBT,India,2019-2023
3006377057,JB Chemicals and Pharmaceuticals Ltd,Neelam Centre A Wing A B Wing,4th Floor; Hind Cycle Road,Mumbai,Maharashtra,IN,33YFT99,09-Mar-23,DNEI,J37-0011755-2,11,40,,Yes,No,"11, 274, 482",CANDY WITHOUT CHOCOLATE N.E.C.,2023-03-09,4693,3,"SPS, TBT","COLOR LBLG-274, NUTRIT LBL-482, UNSAFE COL-11",SPS+TBT,India,2019-2023
3021014675,628 Import Export Trading Service Production Company Limited,"Lot Iv-8 Street 4,Tan Binh Industrial Zone,Tay Thanh Ward",Tan Phu District,Ho Chi Minh,Vn-Sg,VN,29AHT01,02-Sep-22,DWCI,HK1-2202533-9,31,1,,No,No,"218, 258, 320, 321","SOFT DRINK, BERRY FRUIT FLAVORED, NONCARBONATED",2022-09-02,4694,4,TBT,"FLAVR LBLG-258, LACKS FIRM-320, LACKS N/C-321, LIST INGRE-218",TBT,Vietnam,2019-2023
3007993199,PATANJALI AYURVED LIMITED,Unit III Patanjali Food & Herbal Park,"Village Mustafabad, Laksar Road",Haridwar,Uttarakhand,IN,66VDI99,21-Dec-20,DNEI,H67-1590613-6,271,1,,No,No,"75, 2280","MISCELLANEOUS PATENT MEDICINES, ETC.",2020-12-21,4695,2,"Other/Unmatched, TBT","DIRSEXMPT-2280, UNAPPROVED-75",TBT,India,2019-2023
3022442337,SUNFOX TECHNOLOGIE,112 69 1 Dharampu,,Dehradun,,IN,74DRT,07-Nov-22,DSEI,799-1307630-3,11,1,,No,No,"118, 508, 3280","MONITOR, CARDIAC (INCL. CARDIOTACHOMETER & RATE ALARM)",2022-11-07,4696,3,TBT,"FRNMFGREG-3280, NO 510(K)-508, NOT LISTED-118",TBT,India,2019-2023
1000538517,"Kader Exports Private Limited, Unit 2","4-139 Pedaamiram,",,Bhimavaram,Andhra Pradesh,IN,16XGT21,16-Oct-20,DWCI,KM6-1546200-9,11,1,,Yes,No,9,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2020-10-16,4697,1,SPS,SALMONELLA-9,SPS,India,2019-2023
3006658077,"Ramkrishna Vidyut Ayurvedic Pharmacy, Pune(M.S.)","'Geetai Sanjul', Office No1",3rd Floor,"Kothrud, Pune",,IN,53EC99,31-Aug-23,DNEI,H67-1650860-0,61,1,,No,No,"75, 178","OTHER HAIR PREPARATIONS, NON-COLORING), N.E.C.",2023-08-31,4698,2,"Other/Unmatched, SPS","COL ADDED-178, UNAPPROVED-75",SPS,India,2019-2023
3010188332,Shri Mahila Griha Udyog Lijjat Papad,78 Krishna Vihar,Rafi Ahmed Kidwai Rd,Mumbai,Maharashtra,IN,03YGT99,19-Apr-21,DNBI,KM6-3553421-7,61,1,,Yes,No,249,"OTHER BAKERY PRODUCTS, N.E.C.",2021-04-19,4699,1,SPS,FILTHY-249,SPS,India,2019-2023
3003510728,Bambino Agro Ind.Ltd.,4e Surya Towers,Sardar Patel Road,Secunderabad,Telangana,IN,04AGT06,30-Mar-22,DWCI,KM6-3570059-4,61,1,,Yes,No,249,VERMICELLI,2022-03-30,4700,1,SPS,FILTHY-249,SPS,India,2019-2023
3012488241,JANUZ UNIVERSAL,305 Mahinder Chambers,619/28; W.T. Patil Marg,Mumbai,,IN,26CHT11,24-Mar-22,DNEI,KM6-3571647-5,11,2,,No,Yes,238,"MUSTARD OIL, REFINED, SINGLE INGREDIENT, SEE 28O FOR MUSTARD OIL AS A FLAVORING",2022-03-24,4701,1,SPS,UNSAFE ADD-238,SPS,India,2019-2023
2000007155,HENKEL INDIA LIMITED,28 S Roy Road,,Kolkata,,IN,53IG01,14-Jun-23,DNEI,KM6-3599983-2,201,1,,No,No,75,"DENTIFRICES (AEROSOL, LIQUID, TOOTHPASTES, TOOTHPOWDERS), WITHOUT FLUORIDE (ORAL HYGIENE PRODUCTS)",2023-06-14,4702,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3013273829,KRISHNA OVERSEAS INC.,229 Sector - 26,Bharthal Village Gali; Dada Deepu Chowk,New Delhi,Delhi,IN,54FBR94,19-Dec-23,DSEI,KM6-3609195-1,71,1,,Yes,No,308,"ASHWAGANDHA (HERBAL & BOTANICALS, NOT TEAS)",2023-12-19,4703,1,SPS,MFR INSAN-308,SPS,India,2019-2023
3004338385,"Kader Exports Private Limited, Unit 5",T.N.F.D.C Freezing Complex,,Mandapam,Tamil Nadu,IN,16XGD21,17-Jun-22,DWCI,KM6-1570681-9,41,1,,No,No,2860,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2022-06-17,4704,1,SPS,VETDRUGRES-2860,SPS,India,2019-2023
3014925420,M/s. VKM FOODS PRIVATE LIMITED,1 & D - 155 Plot No: D - 154,T T C Industrial Road,Navi Mumbai,Maharashtra,IN,16MGD05,20-Sep-22,DSEI,KM6-1578558-1,11,2,,No,No,"249, 482","TERRAPIN & TURTLE, OTHER AQUATIC SPECIES",2022-09-20,4705,2,"SPS, TBT","FILTHY-249, NUTRIT LBL-482",SPS+TBT,India,2019-2023
3014978448,Himalaya Drug Company,"Village Jharmajri, (Barotiwala-Baddi Road)",Dist. Solan H.P,Nalagarh,Himachal Pradesh,IN,53LD01,26-May-21,DNEI,KM6-3554717-7,371,3,,No,No,198,"CLEANSING (COLD CREAMS, CLEANSING LOTIONS, LIQUIDS, PADS) (SKIN CARE PREPARATIONS)",2021-05-26,4706,1,TBT,COLOR LBLG-198,TBT,India,2019-2023
3015483242,Patanjali Ayurved,44a Kuanwala Dehradun,,Uttarakhand,,IN,53LD01,22-Jul-22,DNEI,KM6-3578614-8,141,2,,No,No,"75, 3280","CLEANSING (COLD CREAMS, CLEANSING LOTIONS, LIQUIDS, PADS) (SKIN CARE PREPARATIONS)",2022-07-22,4707,2,"Other/Unmatched, TBT","FRNMFGREG-3280, UNAPPROVED-75",TBT,India,2019-2023
3020711686,Tulsi Foods,1 B/H Rajashri Poultry Farm,Survey No 1786; Khata No 1489,Ajarpura,Gujarat,IN,28EGT99,09-Nov-22,DNEI,KM6-3587262-5,101,2,,No,No,3886,"MIXED SPICE AND SEAONINGS, WITHOUT SALT, N.E.C.",2022-11-09,4708,1,Other/Unmatched,FSVP VIO-3886,Other/Unmatched,India,2019-2023
3012793270,EVEREST SPICES,KRUSHAL COMMERCIAL COMP,AMAR MAHAL,CHEMBUR (WEST)MUMBAI,,IN,28BGT54,13-Oct-23,DSEI,KM6-3604049-5,101,1,,No,No,9,"PEPPER, BLACK, GROUND, CRACKED  (SPICE)",2023-10-13,4709,1,SPS,SALMONELLA-9,SPS,India,2019-2023
3012807269,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,Tarn Taran Road,,Amritsar,Punjab,IN,02DGT07,07-Nov-23,DWCI,KM6-3609177-9,11,1,,No,No,241,"RICE, BASMATI, PROCESSED (PACKAGED)",2023-11-07,4710,1,SPS,PESTICIDE-241,SPS,India,2019-2023
3004326814,Dabur India Limited,SP -C 162,Matsya Industrial Area,Alwar,Rajasthan,IN,66VBR99,27-Dec-23,DNEI,KM6-3611133-8,11,1,E,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2023-12-27,4711,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3017781404,GANNI SUNDARA  PRAKASA RAO,"56-15-10, Vidya Nagar",,Rajhmundry,,IN,61PDA68,03-Mar-21,DSEI,SCS-3628589-0,11,1,,No,No,75,SITAGLIPTIN PHOSPHATE (ANTI-DIABETIC),2021-03-03,4712,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3008068944,Patanjali Ayurved Limited,D - 38,,Haridwar,Uttarakhand,IN,26AHT12,14-Jul-20,DNEI,KM6-3540829-7,21,1,,No,No,238,"MUSTARD OIL, CRUDE, SEE 28O FOR MUSTARD OIL AS A FLAVORING",2020-07-14,4713,1,SPS,UNSAFE ADD-238,SPS,India,2019-2023
3006852558,Amrutanjan Health Care Ltd,Luz Church Rd,,Chennai,,IN,53LD99,09-Nov-20,DNEI,KM6-3547725-0,231,1,,No,No,"75, 2280","OTHER SKIN CARE PREPARATIONS, N.E.C.",2020-11-09,4714,2,"Other/Unmatched, TBT","DIRSEXMPT-2280, UNAPPROVED-75",TBT,India,2019-2023
3004281337,Nestle India Limited,Taluka Bicholim,,Bicholim,Goa,IN,04CGT99,18-Nov-21,DSWI,KM6-3567593-7,11,1,,Yes,No,249,"NOODLES AND NOODLE PRODUCTS, N.E.C.",2021-11-18,4715,1,SPS,FILTHY-249,SPS,India,2019-2023
3008068944,Patanjali Ayurved Limited,D - 38,,Haridwar,Uttarakhand,IN,53JY01,08-Jul-22,DNEI,KM6-3578614-8,161,1,,No,No,"197, 3881",BATH SOAPS AND DETERGENTS (NOT ANTIPERSPIRANT) (PERSONAL CLEANLINESS),2022-07-08,4716,2,"SPS, TBT","COSM COLOR-197, COSMETFPLA-3881",SPS+TBT,India,2019-2023
3004660988,DHARA FOODS PVT .LTD,Opp. National Research Center,Boriavi,Anand,Gujarat,IN,02EGT99,25-Oct-23,DNEI,KM6-3604331-7,11,1,,No,No,"324, 482","WHEAT FLOUR, N.E.C.",2023-10-25,4717,2,TBT,"NO ENGLISH-324, NUTRIT LBL-482",TBT,India,2019-2023
3013285132,Ramdev Food Products Pvt Ltd,Sarkhej - Bavla Highway,,Changodar,Gujarat,IN,23MGT99,23-Oct-20,DSWI,KM6-3542751-1,21,2,,No,No,11,"EDIBLE SEED PRODUCTS, N.E.C.",2020-10-23,4718,1,SPS,UNSAFE COL-11,SPS,India,2019-2023
1000464497,Karnataka Soaps & Detergents Ltd.,P.B. 5531 Bangalore Pune Highway.,,Bangalore,,IN,53JY01,19-Mar-21,DNEI,KM6-3554717-7,231,1,,No,No,197,BATH SOAPS AND DETERGENTS (NOT ANTIPERSPIRANT) (PERSONAL CLEANLINESS),2021-03-19,4719,1,SPS,COSM COLOR-197,SPS,India,2019-2023
3012892172,NOBLE DEHYDRATES,"6th KM Stone, Aklera-Kota, NH 52, Maithoon",,Distt. Jhalawar,Rajasthan,IN,21TGT14,23-Mar-22,DNEI,KM6-3569930-9,21,7,,No,Yes,249,"TAMARIND, DRIED OR PASTE",2022-03-23,4720,1,SPS,FILTHY-249,SPS,India,2019-2023
3013248129,AKSHAR IMPEX,"B-106, CHITRA APT., S.N. ROAD,","TAMBE NAGAR, MULUND (W)",Mumbai,Maharashtra,IN,23KGT02,29-Jun-22,DNEI,KM6-3578107-3,161,2,,No,No,9,SESAME SEED (EDIBLE SEED),2022-06-29,4721,1,SPS,SALMONELLA-9,SPS,India,2019-2023
3010165197,Cheryl Laboratories Pvt Ltd,Plot No: 328,329 330 Ttc Industrial Area,Navi Mumbai,Maharashtra,IN,61WBK36,03-May-23,DNEI,KM6-3594795-5,51,1,D,No,No,75,SALICYLANILIDE (ANTI-FUNGAL) (NOT ANTIBIOTIC),2023-05-03,4722,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3015483242,Patanjali Ayurved,44a Kuanwala Dehradun,,Uttarakhand,,IN,53YC99,13-Oct-23,DNEI,KM6-3606477-6,41,1,D,No,No,75,"OTHER COSMETIC AND COSMETIC PRODUCTS, N.E.C.",2023-10-13,4723,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3012807269,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,Tarn Taran Road,,Amritsar,Punjab,IN,02DGT07,07-Nov-23,DNEI,KM6-3607475-9,11,1,,Yes,No,"241, 241","RICE, BASMATI, PROCESSED (PACKAGED)",2023-11-07,4724,1,SPS,PESTICIDE-241,SPS,India,2019-2023
3004694675,SRSS AGRO PRIVATE LIMITED,PLOT NO. 2 HSIDC BARHI INDUSTRIAL ESTATE,,SONEPAT,Haryana,IN,23KFH02,16-Oct-20,DNEI,K79-0159102-7,11,1,,Yes,No,241,SESAME SEED (EDIBLE SEED),2020-10-16,4725,1,SPS,PESTICIDE-241,SPS,India,2019-2023
3006415843,Ipca Laboratories,C-6 Sara Ind. Estate,Chakrata Road,"Rampur, Dehradun",,IN,62LCA29,22-May-20,DSEI,SCS-0299210-7,11,1,,No,No,75,"HYDROXYCHLOROQUINE SULFATE (ANTI-PROTOZOAL, A-LEISHMANIAL, A-MALARIAL)",2020-05-22,4726,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3028067517,GANTA SIVUNNAIDU,9 - 4 - 285/2 Jagavaniplam,Vizag,Gajuwaka,Andhra Pradesh,IN,61WCY45,18-Oct-23,DSEI,SCS-0430644-9,11,2,,No,No,75,FLUCONAZOLE (ANTI-FUNGAL) (NOT ANTIBIOTIC),2023-10-18,4727,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3011971128,Nelikunnath Arya Vaidya Sala,Chirakadavu Center,,Kerala,,IN,66VDL99,10-Jun-22,DSEI,MH9-2119912-0,21,12,,No,No,2300,"MISCELLANEOUS PATENT MEDICINES, ETC.",2022-06-10,4728,1,TBT,DIETARYLBL-2300,TBT,India,2019-2023
3007993199,PATANJALI AYURVED LIMITED,Unit III Patanjali Food & Herbal Park,"Village Mustafabad, Laksar Road",Haridwar,Uttarakhand,IN,66VDI99,21-Dec-20,DNEI,H67-1590613-6,111,2,,No,No,"75, 2280","MISCELLANEOUS PATENT MEDICINES, ETC.",2020-12-21,4729,2,"Other/Unmatched, TBT","DIRSEXMPT-2280, UNAPPROVED-75",TBT,India,2019-2023
3018179449,VAHDAM TEAS PVT LT,"C 12/3, Sector 85",National Capital Region,Noida,Uttar Pradesh,IN,66VCS99,20-Dec-23,DNEI,DP4-8610708-0,31,2,,No,No,"75, 238","MISCELLANEOUS PATENT MEDICINES, ETC.",2023-12-20,4730,2,"Other/Unmatched, SPS","UNAPPROVED-75, UNSAFE ADD-238",SPS,India,2019-2023
3016496622,Starwave Enterprise,2 2 Survey No 98,,Bari,Madhya Pradesh,IN,02DAT07,28-Nov-23,DNEI,H77-0213617-4,11,1,,No,Yes,241,"RICE, BASMATI, PROCESSED (PACKAGED)",2023-11-28,4731,1,SPS,PESTICIDE-241,SPS,India,2019-2023
3024673167,GOODVITAMIN FOODS PVT LTD,11 Shri Krishna Hotel,,Mewat Haryana,,IN,25MGT24,20-Mar-23,DSWI,EVJ-1179873-6,11,1,,No,No,"218, 321, 328, 482","GINGER ROOT, JUICE OR DRINK",2023-03-20,4732,4,TBT,"LACKS N/C-321, LIST INGRE-218, NUTRIT LBL-482, USUAL NAME-328",TBT,India,2019-2023
3017036222,AYURVEDA RESEARCH AND LIFE SCIENCES,A 414 Advance Businesspark,,Ahmedabad,,IN,66VBY99,14-Oct-20,DSEI,SCS-1041043-1,11,5,,No,No,"75, 118, 3280","MISCELLANEOUS PATENT MEDICINES, ETC.",2020-10-14,4733,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2019-2023
3007993199,PATANJALI AYURVED LIMITED,Unit III Patanjali Food & Herbal Park,"Village Mustafabad, Laksar Road",Haridwar,Uttarakhand,IN,53ED07,22-Dec-22,DNEI,KM6-1583713-5,91,2,,No,No,"75, 274","TONICS, DRESSINGS, AND OTHER HAIR GROOMING AIDS (HAIR PREPARATIONS, NON-COLORING)",2022-12-22,4734,2,"Other/Unmatched, TBT","COLOR LBLG-274, UNAPPROVED-75",TBT,India,2019-2023
3025997191,TUAN DAT AGRICULTURAL FOOD PROCESSING TRADING COMPANY LIMITED,"An Lac Ward, Binh Tan District","Phuong An Lacstreet; 477/16, Kinh Duong Vuong; Phuong An Lac",Quan Binh Tan,Ho Chi Minh,VN,21TGT10,14-Nov-23,DWCI,KM6-1603193-6,11,1,,Yes,No,260,"JACKFRUIT, DRIED OR PASTE",2023-11-14,4735,1,TBT,FALSE-260,TBT,Vietnam,2019-2023
3019321057,NIPRO INDIA CORPORATION PVT. LTD.,E - 1 Midc Kesurdi,Dist - Satara,Khandala,Maharashtra,IN,78KDI,04-Aug-23,DSEI,FR1-0018759-5,11,1,,No,No,290,"DIALYZER, HIGH PERMEABILITY WITH OR WITHOUT SEALED DIALYSATE SYSTEM",2023-08-04,4736,1,Other/Unmatched,DE IMP GMP-290,Other/Unmatched,India,2019-2023
3015040653,VORA SPICE MILLS LLP,B - 723 Jaswanti Allied B,7th Floor; Usiness Centre,Mumbai,Maharashtra,IN,28AGT54,15-May-23,DSWI,H67-1644650-4,271,3,,No,No,"9, 249","PEPPER,BLACK, WHOLE (SPICE)",2023-05-15,4737,2,SPS,"FILTHY-249, SALMONELLA-9",SPS,India,2019-2023
3019321057,NIPRO INDIA CORPORATION PVT. LTD.,E - 1 Midc Kesurdi,Dist - Satara,Khandala,Maharashtra,IN,78KDI,29-Aug-22,DSEI,FR1-0018556-5,11,1,,No,No,508,"DIALYZER, HIGH PERMEABILITY WITH OR WITHOUT SEALED DIALYSATE SYSTEM",2022-08-29,4738,1,TBT,NO 510(K)-508,TBT,India,2019-2023
3004293347,Kader Exports Private Limited,"1-3/1 to 6 Gollala Koderu,","Palakoderu Mandel,",Bhimavaram,Andhra Pradesh,IN,16XGN21,30-Apr-21,DNEI,KM6-3545132-1,11,7,,No,No,"9, 306","SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2021-04-30,4739,2,SPS,"INSANITARY-306, SALMONELLA-9",SPS,India,2019-2023
3003510728,Bambino Agro Ind.Ltd.,4e Surya Towers,Sardar Patel Road,Secunderabad,Telangana,IN,04AGT06,08-Sep-22,DNEI,KM6-3581501-2,51,1,,No,No,249,VERMICELLI,2022-09-08,4740,1,SPS,FILTHY-249,SPS,India,2019-2023
3020711686,Tulsi Foods,1 B/H Rajashri Poultry Farm,Survey No 1786; Khata No 1489,Ajarpura,Gujarat,IN,02GGT02,04-Nov-22,DNEI,KM6-3586617-1,11,1,,No,No,3886,BUCKWHEAT FLOUR,2022-11-04,4741,1,Other/Unmatched,FSVP VIO-3886,Other/Unmatched,India,2019-2023
3010188332,Shri Mahila Griha Udyog Lijjat Papad,78 Krishna Vihar,Rafi Ahmed Kidwai Rd,Mumbai,Maharashtra,IN,03YGY99,27-Jun-23,DNEI,KM6-3595522-2,141,1,,No,No,249,"OTHER BAKERY PRODUCTS, N.E.C.",2023-06-27,4742,1,SPS,FILTHY-249,SPS,India,2019-2023
3004307587,Mahashian Di Hatti Ltd.,Kirti Nagar,Industrial Area,New Delhi,Delhi,IN,28KGT99,18-Jul-23,DSWI,KM6-3598635-9,151,3,,No,No,9,"SPICES AND SEASONING, GROUND, CRACKED, WITH SALT, N.E.C.",2023-07-18,4743,1,SPS,SALMONELLA-9,SPS,India,2019-2023
3014538934,MOSC VIETNAM CO.,Lot C8 Hoa Hiep Industrial Zone Hoa Heip Bac Ward,,Dong Hoa Township,Phu Yen,VN,16AGT51,08-Jun-21,DWCI,082-0419807-4,11,1,B,No,No,"249, 2360",MAHI MAHI,2021-06-08,4744,2,SPS,"FILTHY-249, HISTAMINE-2360",SPS,Vietnam,2019-2023
3014217904,Nguyen Tran Company Limited,407/2 Tan Thuan A Hamlet,Binh Duc Commune,Chau Thanh District,Tien Giang,VN,16AGH99,17-Apr-21,DWCI,101-6677445-5,51,1,,Yes,No,"218, 249","FISH, N.E.C.",2021-04-17,4745,2,"SPS, TBT","FILTHY-249, LIST INGRE-218",SPS+TBT,Vietnam,2019-2023
1000472404,Bdh Industries Ltd,Akurli Road,,Mumbai,,IN,64LCY38,16-Jun-23,DSEI,AEK-3454804-8,51,1,,No,No,75,HYDROCORTISONE ACETATE (GLUCOCORTICOID),2023-06-16,4746,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3005888508,Ipca Laboratories Limited,142 - Ab Kandivli,,Mumbai,Maharashtra,IN,62LCA29,22-Apr-20,DSEI,AEK-7093198-2,11,1,,No,No,75,"HYDROXYCHLOROQUINE SULFATE (ANTI-PROTOZOAL, A-LEISHMANIAL, A-MALARIAL)",2020-04-22,4747,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3021630841,MAMTA MEDICARE,"206, Second Floor, Rj Avenue, Essar Petrolpump",Dehgam Naroda Road,Dhgam,,IN,83QLW,02-May-23,DSWI,B3L-0000772-3,11,2,,No,No,508,COVID-19 TEST HOME COLLECTION KIT DEVICES,2023-05-02,4748,1,TBT,NO 510(K)-508,TBT,India,2019-2023
3020612037,YDIK NATURE CARE PRODUCTS,"Rambhai Estate, Block # 944",Aslali,Ahmedabad,Gujarat,IN,54KYY10,25-Oct-21,DNEI,BUU-1450662-6,11,6,,No,No,"11, 218, 260, 482, 2300",MORINGA OLEIFERA (HERBAL AND BOTANICAL (NOT TEAS II) CONTD,2021-10-25,4749,5,"SPS, TBT","DIETARYLBL-2300, FALSE-260, LIST INGRE-218, NUTRIT LBL-482, UNSAFE COL-11",SPS+TBT,India,2019-2023
3017071219,LIFECARE NEUROPRODUCTS LTD,70/1 Epip Phase Ii,,Baddi,,IN,61TDU31,28-Sep-20,DSEI,AEK-7845653-7,41,1,,No,No,75,DOMPERIDONE,2020-09-28,4750,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3003184993,Dr. Reddy's Laboratories,8 - 2 - 337 Road No 3,,Hyderabad,Telangana,IN,60SDY27,05-Oct-20,DSEI,AEK-7873934-6,41,1,,No,No,75,RABEPRAZOLE SODIUM (ANTACID) (ANTI-ULCER),2020-10-05,4751,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3016464174,SERUM INSTITUTE OF INDIA,212/2,,Pune,Maharashtra,IN,64MCY01,02-Dec-20,DSEI,AEK-8095584-9,31,1,,No,No,75,CLOMIPHENE CITRATE (GONAD-STIMULATING PRINCIPLE),2020-12-02,4752,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
2000009471,VINH QUANG FISHERIES CORP.,"Lot 37-40, My Tho Industrial Park",,My Tho,Tien Giang,VN,16AHD75,06-Jul-22,DWCI,BMG-0527450-4,11,3,,Yes,No,249,ROCKFISH,2022-07-06,4753,1,SPS,FILTHY-249,SPS,Vietnam,2019-2023
3015429272,Gustavo Patricio Espinosa Lucero,Juan Severino E6-160 Interseccion Antonio Navarro,,Quito,Pichincha,EC,25JFC23,01-Jun-20,DSEI,BNI-0086087-2,21,2,,No,No,241,"TARO, DASHEEN (ROOT & TUBER VEGETABLE)",2020-06-01,4754,1,SPS,PESTICIDE-241,SPS,Ecuador,2019-2023
3013595782,TIL HEALTHCARE PVT LTD,"100, Sri City Sez",,Irugulam Post,Andhra Pradesh,IN,54YYY99,12-Nov-21,DNEI,BNI-0102783-6,131,1,B,No,No,75,"VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C.",2021-11-12,4755,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3013595782,TIL HEALTHCARE PVT LTD,"100, Sri City Sez",,Irugulam Post,Andhra Pradesh,IN,61XBY14,29-Jul-22,DNEI,BNI-0109600-5,111,1,B,No,No,75,CYPROHEPTADINE HCL (ANTI-HISTAMINIC),2022-07-29,4756,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3017267556,CHEFSMARKET FINE FOODS IMPORT EXPO,"436/23, 3 Trang 2 Street",Ward 12 District 10,Ho Chi Minh City,,VN,16XGT32,04-Dec-20,DSEI,CEQ-0002363-8,11,2,,No,No,308,"OYSTERS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2020-12-04,4757,1,SPS,MFR INSAN-308,SPS,Vietnam,2019-2023
3016048418,"VAN GIA IMPORT EXPORT CO., LTD.","A32,47 Street, Binh Thuan Ward",,Hochiminh City,,VN,21UGT14,06-Sep-22,DWCI,8NG-3012465-9,171,1,,No,No,249,"TAMARIND, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED",2022-09-06,4758,1,SPS,FILTHY-249,SPS,Vietnam,2019-2023
3016589395,LEEFORD HEALTHCARE LTD,Vil Thana The Baddi Dis,,Solan,,IN,64UDA05,31-Aug-20,DSEI,XXX-0413166-1,1,6,,No,No,75,CLAVULANATE POTASS./TICARCILLIN DISODIUM (INHIBITOR (DECARBOXYLASE)),2020-08-31,4759,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3009999500,Suryamitra Exim PVT Ltd.,Unit Ii,No 2/138 D Yanamadurru Village,Dirusumarru,Andhra Pradesh,IN,16XGD21,02-Jun-22,DSEI,8P5-0017901-2,11,1,,No,No,"249, 320","SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2022-06-02,4760,2,"SPS, TBT","FILTHY-249, LACKS FIRM-320",SPS+TBT,India,2019-2023
3023312262,VEDICINALS INDIA PRIVATE LIMITED,Building J Flat No 204,,Pune,,IN,54FCL99,12-Sep-22,DSEI,AEK-1728158-3,11,1,,No,No,75,"HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2022-09-12,4761,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3004459800,Glaxosmithkline Pharmaceuticals,Dr Annie Besant Road,,Mumbai,Maharashtra,IN,56BDY03,01-Nov-23,DSEI,AEK-4205278-5,41,1,,No,No,75,"AMOXICILLIN TRIHYDRATE (PENICILLIN, SYNTHETICALLY PRODUCED)",2023-11-01,4762,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
