MFG_FIRM_FEI_NUM,LGL_NAME,LINE1_ADRS,LINE2_ADRS,CITY_NAME,PROVINCE_STATE,ISO_CNTRY_CODE,PRODUCT_CODE,REFUSAL_DATE,DISTRICT,ENTRY_NUM,RFRNC_DOC_ID,LINE_NUM,LINE_SFX_ID,FDA_SAMPLE_ANALYSIS,PRIVATE_LAB_ANALYSIS,REFUSAL_CHARGES,PRDCT_CODE_DESC_TEXT,REFUSAL_DATE_PARSED,refusal_row_id,mapped_charge_count,mapped_charge_categories,mapped_charge_codes,sps_tbt_category,country_name,period
3000146207,Glaxo India,252 Annie Basant Rd,,Mumbai,Maharashtra,IN,62KDA08,14-Mar-25,DSEI,799-6241705-2,71,1,,No,No,75,"LOPERAMIDE HYDROCHLORIDE (ANTI-PERISTALTIC, ANTI-DIARRHEAL)",2025-03-14,6473,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3037694708,ECLAT FOODZ LLP,E-201 2nd Fl,,Navi Mumbai,,IN,21DYY09,06-Jun-25,DSEI,799-7678917-3,12,1,,No,No,"482, 3864","OTHER FRUITS, MIXED, JUICES OR CONCENTRATES",2025-06-06,6474,2,TBT,"NCONTACT-3864, NUTRIT LBL-482",TBT,India,2024-2026
3004329604,MARIA  AQUACON  PVT  LTD,"#1,maria Tower",Main Road,Kuttapuli,Tamil Nadu,IN,16JGC05,15-May-25,DWCI,AY0-0133397-2,111,1,,No,No,"9, 249",SHRIMP & PRAWNS,2025-05-15,6475,2,SPS,"FILTHY-249, SALMONELLA-9",SPS,India,2024-2026
3017300721,ZYDUS HEALTHCARE LTD,Unit T Bhagney Khola N,,East Sikkim,,IN,61LDY08,11-Jul-25,DSEI,AEK-7263405-6,42,1,,No,No,"75, 118",HEPARIN SODIUM (ANTI-COAGULANT),2025-07-11,6476,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3038459786,SHIVARTH AMBIT,Plot No 142 2 Ramdas Ro,I Bungalows,Gujarat,,IN,64XDY06,13-Aug-25,DSEI,AEK-7293105-6,92,1,,No,No,75,SALICYLIC ACID (KERATOLYTIC),2025-08-13,6477,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3006585372,Alkem Laboratories Ltd,Senapati Bapat Marglowel Parel,,Mumbai,Maharashtra,IN,60LDY01,24-Sep-25,DSEI,AEK-7449863-3,10002,1,,No,No,75,ACETAMINOPHEN (ANALGESIC),2025-09-24,6478,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3016248654,CAPLIN POINT LABORATORIES LTD,Ashvich Towers,3rd Floor,Chennai,Tamil Nadu,IN,62GCA41,23-Sep-25,DSEI,AEK-7601898-3,90002,1,,No,No,75,IBUPROFEN (ANTI-INFLAMMATORY),2025-09-23,6479,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3017956386,SANOFI INDIA LTD,Plot No 4/5 Behind Sarv,,Ahmedabad,,IN,62GDY41,23-Oct-25,DNEI,AEK-7842652-3,40003,1,,No,No,"118, 3280",IBUPROFEN (ANTI-INFLAMMATORY),2025-10-23,6480,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,India,2024-2026
3008153532,Cipla,"112, Village Matlabpur",Roorkee,Haridwar,,IN,66VDY99,13-Nov-25,DNEI,AEK-7896703-9,20003,1,,No,No,"118, 3280","MISCELLANEOUS PATENT MEDICINES, ETC.",2025-11-13,6481,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,India,2024-2026
3015261998,MANIKAND PHARMA LTD,Doring Block Bermiok El,,South Sikkim,Sikkim,IN,61PCA99,25-Apr-25,DSEI,AEK-8441228-5,141,1,,No,No,75,ANTI-DIABETIC N.E.C.,2025-04-25,6482,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3007021905,Cipla Limited,Lal Bahadur Shastri Marg,,Mumbai,Maharashtra,IN,65PDY03,06-Jun-25,DSEI,AEK-8522646-0,42,1,,No,No,"75, 118",TAMSULOSIN HCL (REGULATOR),2025-06-06,6483,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3016726929,CADILA HEALTHCARE LTD,Kundai,,Goa,,IN,56IDA76,18-Dec-25,DSEI,AEK-9071493-0,70003,1,,No,No,75,AZITHROMYCIN (MACAROLIDES),2025-12-18,6484,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3009445869,Haldiram Snacks Pvt. Ltd.,"C-3, Sector- 67",,Noida,Uttar Pradesh,IN,07YYY99,29-Nov-24,DWCI,B9B-0068388-5,31,1,,Yes,No,"308, 3821","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2024-11-29,6485,2,SPS,"MFR INJ-3821, MFR INSAN-308",SPS,India,2024-2026
3009445869,Haldiram Snacks Pvt. Ltd.,"C-3, Sector- 67",,Noida,Uttar Pradesh,IN,07YYY99,22-Nov-24,DWCI,B9B-0068476-8,21,1,,No,No,"251, 308, 3821","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2024-11-22,6486,3,SPS,"MFR INJ-3821, MFR INSAN-308, POISONOUS-251",SPS,India,2024-2026
3009846601,HALDIRAM SNACKS PVT. LTD.,A-11 Sector 68,,Noida,Uttar Pradesh,IN,07YYY99,20-Feb-25,DWCI,B9B-0070319-6,11,1,,No,No,"308, 3821","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2025-02-20,6487,2,SPS,"MFR INJ-3821, MFR INSAN-308",SPS,India,2024-2026
3007826958,Haldiram Manufacturing Co. Pvt. Ltd.,"Village, Kherki- Daula,",Delhi - Jaipur Highway,Gurgaon,Haryana,IN,07YYY99,24-Jul-25,DWCI,B9B-0072639-5,82,1,,No,No,"308, 3821","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2025-07-24,6488,2,SPS,"MFR INJ-3821, MFR INSAN-308",SPS,India,2024-2026
3017724416,LIFAA SEAFOOD EXPORTS,"4/37-2, Keela Arasaradi",", Ottapidaram Taluk","Tuticorin, Tamil Nadu",,IN,16AVT17,09-Sep-25,DSEI,AQZ-0623032-3,10002,5,,No,No,9,GROUPERS,2025-09-09,6489,1,SPS,SALMONELLA-9,SPS,India,2024-2026
3004076521,"Sun Pharmaceutical Industries, Ltd. - Silvassa","Survey 214, Plot 20, Phase II",Government Industrial Area Road,Silvassa,,IN,60CDB61,24-Oct-25,DSEI,SCS-4883140-3,10003,1,,No,No,75,MIRABEGRON (ADRENERGIC),2025-10-24,6490,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3009445869,Haldiram Snacks Pvt. Ltd.,"C-3, Sector- 67",,Noida,Uttar Pradesh,IN,07YGT99,13-Nov-24,DNEI,KM6-3636512-4,21,1,,No,No,3821,"SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2024-11-13,6491,1,SPS,MFR INJ-3821,SPS,India,2024-2026
3009445869,Haldiram Snacks Pvt. Ltd.,"C-3, Sector- 67",,Noida,Uttar Pradesh,IN,07YGT99,13-Nov-24,DNEI,KM6-3636515-7,11,5,,No,No,"9, 3821","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2024-11-13,6492,2,SPS,"MFR INJ-3821, SALMONELLA-9",SPS,India,2024-2026
3011906493,Gajanand Foods Pvt Ltd,814 Kothari Cross Road,,Gujarat,,IN,03YGT99,14-Jan-25,DSEI,KM6-3637864-8,401,4,,No,No,249,"OTHER BAKERY PRODUCTS, N.E.C.",2025-01-14,6493,1,SPS,FILTHY-249,SPS,India,2024-2026
3025432989,THE HIMALAYA WELLNESS LTD,No 473c 13th Cross 4th,,Industrial Area Banga,,IN,54FCY99,03-Jan-25,DNEI,KM6-3640245-5,121,1,E,No,No,75,"HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2025-01-03,6494,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3019500881,SOSYO HAJOORI BEVERAGE PVT LTD.,"Plot No 243-244, Bhatpore Gidc, Haz",Ira Magd Alla Road,Surat,,IN,29BET99,02-Jun-25,DNEI,KM6-3651021-6,152,2,,No,No,"218, 321, 328","CARBONATED SOFT DRINK, N.E.C.",2025-06-02,6495,3,TBT,"LACKS N/C-321, LIST INGRE-218, USUAL NAME-328",TBT,India,2024-2026
3031980434,SPECIALITY INDIAN FOOD PARKS ANDEXPORT,Kinfra Park Valley Roadblock B2,,Nellad,,IN,21TGT14,10-Jul-25,DSWI,KM6-3652022-3,432,1,,No,No,249,"TAMARIND, DRIED OR PASTE",2025-07-10,6496,1,SPS,FILTHY-249,SPS,India,2024-2026
3011400522,Star Rice Land Pvt. Ltd,V.P.O Akbarpur Barota,,Sonepat,Haryana,IN,02DGT07,04-Aug-25,DSWI,KM6-3653303-6,12,1,,No,Yes,241,"RICE, BASMATI, PROCESSED (PACKAGED)",2025-08-04,6497,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3010309050,CHHEDA SPECIALITIES FOODS PVT LTD,"Chheda Estate,Survey No.115","Village Ambhai,Taluka Wada,Dist -Thane",Thane,Maharashtra,IN,07BGT99,12-Aug-25,DNEI,KM6-3653870-4,22,7,,No,No,3886,"FRIED SNACK FOODS, N.E.C.",2025-08-12,6498,1,Other/Unmatched,FSVP VIO-3886,Other/Unmatched,India,2024-2026
3037276928,RISING RAINBOW WORLDWIDE,795 A5bhandarkar R,,Pune,Maharashtra,IN,21SGT05,04-Jun-25,DSWI,KM6-3654017-1,12,3,,No,No,241,MANGO (SUBTROPICAL AND TROPICAL FRUIT),2025-06-04,6499,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3030056965,SUN PRODUCTS,Ganga Sdfcomplex,Unit No 106; Kandla Special Economiczone; Phase - 11,Gandhidham,Gujarat,IN,23OFH14,06-May-24,DNBI,NQD-1243336-7,11,1,B,No,No,238,"BETEL NUT, NUT FLOUR/MEAL",2024-05-06,6500,1,SPS,UNSAFE ADD-238,SPS,India,2024-2026
3019500881,SOSYO HAJOORI BEVERAGE PVT LTD.,"Plot No 243-244, Bhatpore Gidc, Haz",Ira Magd Alla Road,Surat,,IN,29BHT99,21-Apr-25,DSWI,KM6-3649522-8,271,1,,No,No,"218, 260, 321, 328, 482","CARBONATED SOFT DRINK, N.E.C.",2025-04-21,6501,5,TBT,"FALSE-260, LACKS N/C-321, LIST INGRE-218, NUTRIT LBL-482, USUAL NAME-328",TBT,India,2024-2026
3013677784,PROCTER AND GAMBLE HOME PRODUCTS,Plot No 182 Sector A Industrial Area Mandideep,,Mandideep,,IN,85HHL,18-Jul-25,DSWI,KM6-3651785-6,522,4,,No,No,"118, 341, 3280","PAD, MENSTRUAL, SCENTED",2025-07-18,6502,3,TBT,"FRNMFGREG-3280, NOT LISTED-118, REGISTERED-341",TBT,India,2024-2026
3021630215,ATREY PHARMACEUTICALS PRIVATE LIMITED,688 Paldi Kankaj Daskroi,,Gujarat,,IN,26CHT99,24-Sep-25,DNEI,KM6-3655493-3,170002,1,,No,No,75,"REFINED VEGETABLE OIL, SINGLE INGREDIENT, N.E.C.",2025-09-24,6503,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3024191170,UJALA HOUSE,"Ram Krishna Mandir Road, Kondivita","Off Andheri Kurla Road, Andheriea",Mumbai,,IN,53JI01,07-Oct-25,DNEI,KM6-3657475-8,370002,4,D,No,No,75,BATH SOAPS AND DETERGENTS (NOT ANTIPERSPIRANT) (PERSONAL CLEANLINESS),2025-10-07,6504,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3007164155,QUALITY SPICES & FOOD EXPORTS PVT.LTD.,"Plot No. M-1, Additional Ambernath M.I.D.C.",Anand Nagar,Ambernath (E),Maharashtra,IN,02HGT01,12-Aug-25,DSWI,KM6-3659092-9,100002,1,,No,No,9,TAPIOCA STARCH PRODUCT,2025-08-12,6505,1,SPS,SALMONELLA-9,SPS,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,03AGT99,30-Sep-25,DWCI,KM6-3659710-6,380003,1,,No,No,"251, 308, 3821","BREAD/ROLLS/BUNS, N.E.C.",2025-09-30,6506,3,SPS,"MFR INJ-3821, MFR INSAN-308, POISONOUS-251",SPS,India,2024-2026
3010868079,Stc India Pvt. Ltd.,"Reg. Office A-505, Western Edge",,Mumbai,Maharashtra,IN,28EGT99,14-Oct-25,DNEI,KM6-3660523-0,130002,10,,No,No,256,"MIXED SPICE AND SEAONINGS, WITHOUT SALT, N.E.C.",2025-10-14,6507,1,TBT,INCONSPICU-256,TBT,India,2024-2026
3022676552,AARUSH FOOD GRAIN PRIVATE LIMITED,"Village Pakhana, Taraori",,Karnal,Haryana,IN,02DGT07,06-Mar-24,DNEI,KM6-3616437-8,11,1,,No,No,241,"RICE, BASMATI, PROCESSED (PACKAGED)",2024-03-06,6508,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3004571592,Sheth Brothers,30-31 G.I.D.C. Vithalwadi,,Bhavnagar,,IN,54FCY99,10-May-24,DNEI,KM6-3620740-9,201,2,,No,No,"75, 218","HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2024-05-10,6509,2,"Other/Unmatched, TBT","LIST INGRE-218, UNAPPROVED-75",TBT,India,2024-2026
3012921428,KHYATI  ADVISORY SERVICES LTD,54 Gulmohar Gross Road No 9,,Mumbai,Maharashtra,IN,28BGT15,12-Sep-24,DNEI,KM6-3625269-4,21,1,,Yes,No,"9, 9","CORIANDER, GROUND, CRACKED  (SPICE)",2024-09-12,6510,1,SPS,SALMONELLA-9,SPS,India,2024-2026
3031437107,GURINDER KAUR,Village Bomnoli Sector 28,,Hoshiarpur,Punjab,IN,64PDY04,07-Nov-24,DSEI,SCS-6850306-3,11,2,,No,No,75,TRANEXAMIC ACID (HEMOSTATIC),2024-11-07,6511,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3030838814,NAPHARCO PHARMACEUTICAL COMPANY LIMITED,"D1 Street, Yen My Ii Industrial Zone",,Yen My District,VN-66,VN,54YCI99,12-May-25,DSWI,MYK-2792061-7,11,1,,Yes,No,"482, 488, 2300","VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C.",2025-05-12,6512,3,TBT,"DIETARYLBL-2300, HEALTH C-488, NUTRIT LBL-482",TBT,Vietnam,2024-2026
3037146941,RIYAZ KHAN,"No 70,Mahadevpura Road,Behind","No 70,Mahadevpura Road,Behind",Mysore,,IN,61NCA83,12-May-25,DSEI,SCS-0057127-8,71,1,,No,No,75,ESCITALOPRAM OXALATE,2025-05-12,6513,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3009580880,Ayurved Sumshodhanalaya (Pune) Pvt. Ltd.,"10,DHAYARI, OFF SINHGAD ROAD",,Pune,MAHARASHTRA,IN,66VDJ99,16-Jan-24,DNEI,KM6-3610029-9,31,1,I,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2024-01-16,6514,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004281337,Nestle India Limited,Taluka Bicholim,,Bicholim,Goa,IN,04CGT99,22-Jan-25,DWCI,KM6-3633816-2,11,1,,No,No,"218, 238, 260, 321, 482, 3300","NOODLES AND NOODLE PRODUCTS, N.E.C.",2025-01-22,6515,6,"SPS, TBT","ALLERGEN-3300, FALSE-260, LACKS N/C-321, LIST INGRE-218, NUTRIT LBL-482, UNSAFE ADD-238",SPS+TBT,India,2024-2026
3009445869,Haldiram Snacks Pvt. Ltd.,"C-3, Sector- 67",,Noida,Uttar Pradesh,IN,07YGT99,16-Jan-25,DSEI,KM6-3636390-5,51,1,,No,No,"9, 308","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2025-01-16,6516,2,SPS,"MFR INSAN-308, SALMONELLA-9",SPS,India,2024-2026
3026199310,HIMALAYA WELLNESS COMPANY,"Plt.No.687,Phase 3,Vasa",,"Industrial Area,Kiadb",,IN,54FCY99,03-Jan-25,DNEI,KM6-3640245-5,121,1,C,No,No,75,"HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2025-01-03,6517,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004672235,CAPITAL FOODS PRIVATE LIMITED,"PLOT NO 26,27,28&29A SECTOR-2",KANDLA SPECIAL ECONOMIC ZONE(KASEZ),KANDLA,GANDHIDHAM,IN,37BGN99,21-Feb-25,DSWI,KM6-3644040-6,41,11,,No,No,11,"MULTIPLE FOOD SPECIALITIES, SIDE DISHES AND DESSERTS, N.E.C.",2025-02-21,6518,1,SPS,UNSAFE COL-11,SPS,India,2024-2026
3012015812,CAPITAL FOODS PRIVATE LIMITED,"Survey 192, 193, 194, Village Nahuli","Taluka-Umbergaon, District Valsad",Bhilad,Gujarat,IN,04CGT99,08-May-25,DNEI,KM6-3644277-4,11,1,,No,Yes,249,"NOODLES AND NOODLE PRODUCTS, N.E.C.",2025-05-08,6519,1,SPS,FILTHY-249,SPS,India,2024-2026
3013293441,NIDHI ENTERPRISES,31a/161. Main Road,Avanashi,Tirupur,Tamil Nadu,IN,21TGT14,12-Aug-25,DSWI,KM6-3655635-9,80002,1,,No,No,249,"TAMARIND, DRIED OR PASTE",2025-08-12,6520,1,SPS,FILTHY-249,SPS,India,2024-2026
3014656590,Progression Industries Pvt Ltd,Plot No 9b,Apparel Park Cum Industrial Area; Unit 2; Village - Katha,Baddi,Himachal Pradesh,IN,50NGY18,30-Sep-25,DNEI,KM6-3657475-8,410002,1,,No,No,3865,HENNA,2025-09-30,6521,1,TBT,COLORLABEL-3865,TBT,India,2024-2026
3030515705,MOSAIC WELLNESS PRIVATE LIMITED,Bhumi World A17 Block 2,,Bhiwandi,,IN,54YCY99,01-Aug-25,DSEI,SCS-0143243-9,12,1,,Yes,No,"256, 260, 482","VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C.",2025-08-01,6522,3,TBT,"FALSE-260, INCONSPICU-256, NUTRIT LBL-482",TBT,India,2024-2026
3039098040,MS PHARMA MEDICAL AGENCY,Kanpur Nagar,,Kanpur Up,,IN,56GDY99,03-Sep-25,DSEI,799-0928576-1,20002,1,,No,No,75,ANTIFUNGAL N.E.C.,2025-09-03,6523,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3030904810,HOMEO DRUG HOUSE,61 S C Road Movieland T,,Bangalore,,IN,62GCL99,31-May-24,DSEI,799-1200319-2,31,1,,No,No,75,ANTI-INFLAMMATORY N.E.C.,2024-05-31,6524,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3006806105,East India Pharmaceutical Works,6 Little Russel Street,,Kolkata,West Bengal,IN,66YDY99,03-Sep-24,DSEI,799-2170975-5,11,19,,No,No,75,EXHIBITS - OTHER DRUG RELATED ITEMS N.E.C.,2024-09-03,6525,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3032064596,MEDTECH PRODUCTS LTD,"P-10, Taratala Rd, Kolk",,West Bengal,,IN,85HIS,26-Sep-24,DSEI,799-3278389-8,11,2,,No,No,"118, 3280",CONDOM,2024-09-26,6526,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,India,2024-2026
3017251102,LIFEVISION HEALTHCARE PHARMA,Plot No 11 - 12,Dainik Bhaskar Building; Vidya Path,Chandigarh,Chandigarh,IN,62TCA07,04-Oct-24,DSEI,799-3379785-5,21,1,,No,No,75,PANTOPRAZOLE SODIUM,2024-10-04,6527,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3005210225,Micro Labs Limited,& N1 Plot No S - 155,Verna Industrial Estate Road; Phase Iii & Phase Iv,Verna,Goa,IN,62VDA78,16-Oct-24,DSEI,799-3591151-2,11,3,,No,No,75,LAMIVUDINE; ZIDOVUDINE (ANTI-VIRAL),2024-10-16,6528,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3003244915,TTK Healthcare Limited,5 Old Trunk Road,,Chennai,Tamil Nadu,IN,85HIS,05-Dec-24,DSEI,799-4343557-9,81,1,,No,No,508,CONDOM,2024-12-05,6529,1,TBT,NO 510(K)-508,TBT,India,2024-2026
3032943767,AMAR HEALTHCARE,Plot 3012/3013 Phase 3,,Sanjali,,IN,61WCY18,06-Dec-24,DSEI,799-4419032-2,41,2,,No,No,"75, 118",MICONAZOLE NITRATE (ANTI-FUNGAL) (NOT ANTIBIOTIC),2024-12-06,6530,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3005466252,Glenmark Pharmaceuticals LTD,"B/2, Mahalakshmi Chambers","22, Bhulabhai Desai Road",Mumbai 400 026,,IN,66VDJ99,08-Jul-25,DSEI,XXX-0692641-3,1,9,,No,No,118,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-07-08,6531,1,TBT,NOT LISTED-118,TBT,India,2024-2026
3039318556,GLOBAL CONNECTION DISTRIBUTION CO,Trung Van Ward,"No 268, Vu Huu Street",Hanoi Center,,VN,58PCY05,27-Oct-25,DSEI,SCS-3930252-1,10002,1,,No,No,"75, 118, 3280",ONABOTULINUMTOXINA,2025-10-27,6532,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,Vietnam,2024-2026
3018057638,DARRELL FRANCISCO DEMELLO,Rh 1 Avon Plaza 2 Thakur Complex,Kandivali East,Mumbai,,IN,66VCA99,09-May-24,DSEI,SCS-4165684-8,11,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2024-05-09,6533,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3007993199,PATANJALI AYURVED LIMITED,Unit III Patanjali Food & Herbal Park,"Village Mustafabad, Laksar Road",Haridwar,Uttarakhand,IN,53EY06,29-Jul-25,DNEI,U47-2503362-3,202,1,A,No,No,75,"SHAMPOOS (HAIR PREPARATIONS, NON-COLORING)",2025-07-29,6534,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3038345585,MINH PHUONG,"107, Street No. 9 Tan Kieng Ward, District 7",,Buu Cuc Trung Tam Thanh Pho Ho Chi Minh,Ho Chi Minh,VN,58PAY05,26-Jun-25,DSEI,XXX-0689142-1,1,6,,No,No,75,ONABOTULINUMTOXINA,2025-06-26,6535,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,Vietnam,2024-2026
3021520299,COTECH HEALTHCARE PVT LTD,Nh 74 Roorkee Dehradun,,Kishanpur,,IN,66VDY99,25-Mar-25,DSEI,AEK-8235582-5,31,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-03-25,6536,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3023913121,PROCTOR AND GAMBLE HEALTH,Plot No D5 Midc,,Pathian,,IN,66VDY99,22-Apr-25,DSEI,AEK-8406511-7,31,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-04-22,6537,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3036725850,Cutyx Research LLP,Gr. Floor 99 Pushkar Industrial & Logistics Park,Sarkhej - Bavla Highway,"Changodar, Ahmedabad",Gujarat,IN,64SCY30,18-Sep-25,DSEI,AEK-7431127-3,10002,1,,No,No,75,RAMELTEON (HYPNOTIC),2025-09-18,6538,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3039540487,GLOBAL FASHION,"96, Cao Thang",,Minh,,VN,41BYY99,27-Oct-25,DSEI,AEK-7654706-4,10002,1,,No,No,2300,"FOODS WITH SUPPLEMENTAL NUTRIENTS ADDED, WITH OR WITHOUT ARTIFICAL SWEETNERS",2025-10-27,6539,1,TBT,DIETARYLBL-2300,TBT,Vietnam,2024-2026
3017572738,MARTIN AND HARRIS LABORATORIES L,Greater Kailash Ii,,Delhi,,IN,61HDY32,23-May-25,DSEI,AEK-8494319-8,62,1,,No,No,75,NITROFURANTOIN (ANTI-BACTERIAL),2025-05-23,6540,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3036431057,ELDER PROJECT LIMITED,302 Plot No 17,3rd Fl; Link Rose Plot No- 63e Linking Road,Mumbai,Maharashtra,IN,61PDY68,11-Jun-25,DSEI,AEK-8531849-9,32,1,,No,No,75,SITAGLIPTIN PHOSPHATE (ANTI-DIABETIC),2025-06-11,6541,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3020191798,PHARMAROOTS HEALTHCARE,"No 411 Village Tipra, P",,Solan,,IN,61PCY68,20-Jun-25,DSEI,AEK-8545853-5,12,1,,No,No,75,SITAGLIPTIN PHOSPHATE (ANTI-DIABETIC),2025-06-20,6542,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3017408397,EMMCHAK FORMULATIONSPVT,Plot 52-57 First Street,,Tamilnadu,,IN,66VIY99,17-Apr-25,DSEI,AEK-8415063-8,11,1,,No,No,"75, 118","MISCELLANEOUS PATENT MEDICINES, ETC.",2025-04-17,6543,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3009711353,BACH MAI AGRICULTURAL PRODUCTS PROCESSING ONE MEMBER COMPANY LIMITED,"16, No.21 Street, Tan Dinh Hamlet, Tan Thong Hoi Ward, Cu Chi District",,Ho Chi Minh,Ho Chi Minh,VN,21UGT14,09-May-24,DWCI,9EX-2402720-6,41,1,,No,Yes,249,"TAMARIND, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED",2024-05-09,6544,1,SPS,FILTHY-249,SPS,Vietnam,2024-2026
3015340067,Suraksha Pharma Pvt Ltd,"Khasra No 410, Opp To Rookee Pharmacy College",Karondi,"Roorkee, Uttarakhand",,IN,54ADA99,28-May-25,DSEI,AEK-8414095-1,31,1,,No,No,75,"VITAMIN, N.E.C.",2025-05-28,6545,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3026348192,M/S MAHESHWARI AYURVED PRIVATE LIMITED,"41/19, SITE-4","Sdo-2, SAHIBABAD",Ghaziabad,Uttar Pradesh,IN,66VIL99,20-Jun-25,DSEI,799-8009917-1,22,3,,No,No,"75, 118, 3280","MISCELLANEOUS PATENT MEDICINES, ETC.",2025-06-20,6546,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3030010584,BALAJI  MORPATTI,Morpatti Narwana Jing,,Haryana,,IN,60LAA01,03-Jan-24,DSEI,799-8636267-1,61,1,,No,No,75,ACETAMINOPHEN (ANALGESIC),2024-01-03,6547,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3017227181,ZANDU PHARMACEUTICAL WORKS LTD,687 Emami,E M Bypass Road,Kolkata,West Bengal,IN,60SDB99,01-Dec-25,DSEI,799-8959595-6,60003,1,,No,No,75,"ANTACID, N.E.C.",2025-12-01,6548,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
